mah_id,mahalle_adi,ilce_adi,toplam_nufus,toplam_bina,vs30_mean,rjb_distance_km,pga_scenario_mw72,pga_scenario_mw75,earthquake_min_distance_km,earthquake_count_10km,max_magnitude_nearby_20km,strong_earthquakes_20km,insan_etkisi,bina_etkisi,zemin_etkisi,altyapi_etkisi,barinma_etkisi,risk_score,risk_class_5,AUC_ge_2,AUC_ge_3,AUC_ge_4,AUC_ge_5,Macro_Ordinal_AUC,QWK,Macro_F1,Spearman_rho,Best_thresholds,Threshold_percentiles,ml_predicted_class,ml_confidence,ml_risk_score,ml_proba_class_1,ml_proba_class_2,ml_proba_class_3,ml_proba_class_4,ml_proba_class_5,ml_ensemble_score
99359,Anadolu Mahallesi̇,Arnavutköy,47828,2205,466.200042724609,18.541557769030565,0.0038786888475156,0.0039425078521634,1.907020987449272,90.0,3.6,0.0,0.0002510386760125,0.1030223754143212,0.4587925387805538,0.0014337088854108,0.0014143534198427,0.288772,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
40482,Atatürk Mahallesi̇,Arnavutköy,10566,781,409.523655863353,21.18666116159718,0.0038596244463771,0.0039265170779529,2.074274185375524,91.0,3.6,0.0,0.0003134759585744,0.1232219340565651,0.6075494596762389,0.0,0.0020304412629288,0.294704,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
99749,Atatürk Mahallesi̇,Ataşehir,32915,851,409.523655863353,20.66165566453596,0.004311275152321,0.0043010936013854,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0005911924197932,0.1949889558849356,0.6075494596762389,0.0010416440615438,0.0022017377692692,0.381165,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,0.8636363636363636,0.5727272727272726,0.0,0.13636363636363635,0.8636363636363636,0.0,0.0,0.5727272727272726
40527,Barbaros Mahallesi̇,Ataşehir,30731,1892,419.536173502604,20.467852984925425,0.004338849889963,0.004324480314349,3.186025205672097,9.0,4.2,2.0,0.0028898510740162,0.2902031704767018,0.581269885819937,0.0026776126480008,0.0042788512408787,0.391112,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40495,Fati̇h Mahallesi̇,Arnavutköy,3986,417,389.362353109209,20.12580119822557,0.0042339363015527,0.0042380452438548,1.6248552005796608,21.0,4.2,2.0,5.193469296125756e-05,0.1088096715822967,0.6604662648052257,0.0,0.0013133716351601,0.340814,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
40140,Maden Mahallesi̇,Adalar,4914,1681,470.844326019287,20.485683193152155,0.0063991286223207,0.005958310096687,0.2189854664066078,49.0,4.9,11.0,0.0301207479838531,0.8259590245637217,0.4466028188470158,0.0167451596023024,0.0176930623950491,0.804454,5,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
40480,Yavuz Seli̇m Mahallesi̇,Arnavutköy,12961,1172,439.732067871094,19.9374994197718,0.0042666841687276,0.0042650650558702,1.4419816568214296,24.0,4.2,2.0,0.0002076345899133,0.1114100684667349,0.5282622890522468,0.0010581194131846,0.0019799592358328,0.311501,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
191979,Yeni̇köy Mahallesi̇,Arnavutköy,1548,1026,457.711995442708,19.68803113684802,0.0036993355210167,0.0037915150497521,3.7900586355386174,15.0,3.2,0.0,0.0,0.0732060000142113,0.4810708781031286,0.0221483942414174,0.0028513612950699,0.12647,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.2
40484,Yunus Emre Mahallesi̇,Arnavutköy,20245,1500,503.140203198091,19.170541182990693,0.0038914635160848,0.0039532152409134,1.089798091857749,89.0,3.6,0.0,0.000368111667136,0.113730255164034,0.3618367370128845,0.0006774159404438,0.002043346488954,0.215888,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.2
40828,Vali̇de-İ Ati̇k Mahallesi̇,Üsküdar,19895,1214,407.465888902501,20.719309655304965,0.0043527468448581,0.0043359019602205,3.0652583929826727,10.0,4.2,2.0,0.0021434736036982,0.1717670614799794,0.6129504228280814,0.0,0.0048602847066303,0.369005,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,0.9763313609467456,0.4047337278106509,0.0,0.9763313609467456,0.023668639053254437,0.0,0.0,0.4047337278106509
40297,Kemankeş Karamustafapaşa Mahallesi̇,Beyoğlu,115,314,359.826452617747,23.41753461795301,0.0043712120620262,0.0043509391437304,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0990055890251869,0.7433239043115525,0.7379883133392466,0.1192546583850931,0.0035704002303484,0.519469,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.9649122807017544,0.7929824561403509,0.0,0.0,0.03508771929824561,0.9649122807017544,0.0,0.7929824561403509
40568,Topselvi̇ Mahallesi̇,Kartal,12580,1143,435.119415283203,21.76866506197701,0.0045725545200902,0.0045153047424689,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0039493485432796,0.3160728466049885,0.5403689887579973,0.0010901657960481,0.0057281083186809,0.398355,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40177,Bahçeli̇evler Mahallesi̇,Bahçelievler,57559,1965,385.593774414063,24.13911969400544,0.0047020503536583,0.0046209512715158,2.309126706081316,18.0,4.1,1.0,0.0190651148951003,0.6649940174190498,0.670357547469651,0.0036931049631061,0.0110444117863973,0.590537,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
40157,Barbaros Mahallesi̇,Bağcılar,20085,1144,419.536173502604,24.49577346164596,0.0044699406070635,0.0044314375425239,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0151509673204407,0.6075506738097869,0.581269885819937,0.0023898431665421,0.0135229908649827,0.457259,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40163,Çinar Mahallesi̇,Bağcılar,32974,1742,385.510612622078,34.76770692035458,0.0044781198045925,0.0044386578316355,1.6756871543559195,42.0,3.8,0.0,0.0149730961197434,0.5263551622204894,0.670575819889559,0.0024954726234522,0.0079319969938185,0.502247,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40181,Cumhuri̇yet Mahallesi̇,Bahçelievler,38835,1603,366.08447265625,35.92830770834532,0.0042911939416457,0.0042852639609061,1.800252373827007,9.0,4.2,2.0,0.0150108126221269,0.572785004422904,0.721563063894357,0.0024719969100038,0.0105437591712944,0.495721,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40172,Fati̇h Mahallesi̇,Bağcılar,40177,2498,389.362353109209,35.2278359184748,0.0044699406070635,0.0044314375425239,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0060953984794247,0.3155537795971893,0.6604662648052257,0.0020480801026884,0.0059580726147723,0.471921,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40173,Fevzi̇ Çakmak Mahallesi̇,Bağcılar,32364,1747,326.143003554233,36.87459832016698,0.0047300319179949,0.0046436218007496,2.750268650968144,23.0,3.8,0.0,0.0083408490523797,0.4269721883930863,0.826396316130622,0.0025425075480692,0.0082242267387277,0.5786,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
40185,Fevzi̇ Çakmak Mahallesi̇,Bahçelievler,23271,1104,326.143003554233,39.36349898369251,0.0044641974080858,0.0044259169531991,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0177735958452519,0.6351076720904434,0.826396316130622,0.0035359767214865,0.0125626045662381,0.565249,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.9821428571428572,0.7964285714285715,0.0,0.0,0.01785714285714286,0.9821428571428572,0.0,0.7964285714285715
40175,Göztepe Mahallesi̇,Bağcılar,40585,2106,392.929153442383,37.91305785491998,0.0043630868837745,0.0043443960993438,3.2128637593809604,54.0,3.8,0.0,0.0039938437908196,0.3166486656766122,0.651104584140727,0.0020274908041324,0.0048814237472331,0.457508,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40187,Hürri̇yet Mahallesi̇,Bahçelievler,44511,1727,487.638171045709,28.3108460805343,0.004537392357967,0.0044870616807153,2.260767147047808,44.0,4.2,3.0,0.0172265571538674,0.62850774033452,0.4025244854443334,0.0024648802703665,0.0113139679290527,0.45077,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40159,İnönü Mahallesi̇,Bağcılar,22714,1362,389.624381041188,15.970437679728107,0.0046219212256013,0.004555899668812,2.1496416435973185,31.0,3.8,0.0,0.0171886959613796,0.6150038004292879,0.6597785274509502,0.0021132341287311,0.0122831733732499,0.517246,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
40534,İnönü Mahallesi̇,Ataşehir,31442,1421,389.624381041188,15.655472925306466,0.004311275152321,0.0043010936013854,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0007373993018281,0.1909732762254774,0.6597785274509502,0.000436177269712,0.0025301501218895,0.405762,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40158,Kazim Karabeki̇r Mahallesi̇,Bağcılar,26664,1533,403.57583138669,18.53895737028988,0.0042205023522086,0.0042269505015283,1.6307993678290529,55.0,3.5,0.0,0.0150460788983739,0.5917268453678848,0.623160547541496,0.003086022888003,0.0117840012478069,0.439018,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40174,Kemalpaşa Mahallesi̇,Bağcılar,31892,1983,390.189236986776,12.26335138517536,0.0045152552269125,0.0044689968310646,1.6541134607076862,18.0,4.1,1.0,0.0058159560637351,0.3339296842113003,0.6582959659139738,0.0004300227553708,0.0065821277606624,0.46807,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
40145,Merkez Mahallesi̇,Avcılar,27127,1108,403.366729736328,18.31977019930368,0.0042062401131923,0.0042151649248582,3.1586249080587367,33.0,4.1,1.0,0.0102105517034725,0.5418603133731923,0.6237093707707926,0.0040444680839859,0.0104098284815329,0.433661,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40162,Merkez Mahallesi̇,Bağcılar,26835,1044,403.366729736328,18.06208369008669,0.0044699406070635,0.0044314375425239,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0116870767470658,0.5311814779123198,0.6237093707707926,0.0022997684260959,0.0088859192243005,0.469267,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
99516,Mevlana Mahallesi̇,Ataşehir,17639,890,417.672773769783,17.54683444187892,0.0041726283141971,0.0041873621283484,0.7017008448001174,60.0,3.5,0.0,0.0007980494731993,0.1499720125056316,0.5861606987669736,0.0,0.0027351342543558,0.326785,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
99519,Mi̇mar Si̇nan Mahallesi̇,Ataşehir,9657,908,478.427168686273,17.122448963103736,0.0040534260652501,0.0040884421008229,2.617736922293876,28.0,4.2,2.0,0.0012004405533851,0.1883587765829323,0.4267003446554515,0.0,0.0039329121311309,0.244638,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857
40154,Tahtakale Mahallesi̇,Avcılar,66752,2511,425.691521139706,17.098233901092723,0.0044657718392132,0.0044285600082542,2.7615013620636204,18.0,4.1,1.0,0.0006729616474885,0.25814544799964,0.5651141177435537,0.0010272565401999,0.0034553619049735,0.449843,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40165,Yavuz Seli̇m Mahallesi̇,Bağcılar,27178,1451,439.732067871094,16.277321786054582,0.0044699406070635,0.0044314375425239,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0105570018763334,0.49932254371854,0.5282622890522468,0.0030276589258118,0.0091854582421797,0.428183,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40167,Yeni̇mahalle Mahallesi̇,Bağcılar,33927,1620,527.567169189453,17.570584459113764,0.0044653866632293,0.0044282449434329,2.158159846290453,43.0,3.8,0.0,0.0086399784118636,0.4853938841636291,0.297723965382013,0.0024253754910753,0.0085351739818468,0.34043,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
99517,Yeni̇şehi̇r Mahallesi̇,Ataşehir,10877,396,415.700937906901,18.357827922686003,0.0043120479459295,0.0043024341784329,4.7364954155033,22.0,4.1,1.0,0.0002474167435751,0.0767356125041422,0.5913361209792625,0.0050434074521598,0.001264591972733,0.325583,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
40153,Yeşi̇lkent Mahallesi̇,Avcılar,75314,8118,454.52857250873,18.76658670999659,0.0045086003985051,0.0044635631753027,2.393982789565729,26.0,3.8,0.0,0.004100983027408,0.3911681120843022,0.4894263188747244,0.0038239902275805,0.0072345238222948,0.496209,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
40314,Haci Kadin Mahallesi̇,Fatih,223,226,406.287049071386,19.355442461706563,0.0045091382249738,0.004463953960043,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.068694460872755,0.6682665942644544,0.6160444906262835,0.0,0.026697947910789,0.466233,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40150,Mustafa Kemalpaşa Mahallesi̇,Avcılar,45213,1948,406.287049071386,19.798423688121755,0.0044793644307552,0.0044373688538384,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.006661845118415,0.4868500827093745,0.6160444906262835,0.0028815985288681,0.0087703340318665,0.487249,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40671,Sariyer Merkez Mahallesi̇,Sarıyer,11571,1868,406.287049071386,20.217606852294,0.0038864855992544,0.0039484133418155,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0046873270909701,0.2188738320918143,0.6160444906262835,0.005926145412793,0.0048436917825506,0.299312,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
40197,Kartaltepe Mahallesi̇,Bakırköy,34866,1473,367.207499045437,19.68963049608088,0.0047724630888859,0.0046779545895493,2.224907526821391,24.0,3.8,0.0,0.0279292999374567,0.761000561751874,0.7186154880697192,0.0037367554146077,0.0131306880495733,0.603267,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
40212,Kocatepe Mahallesi̇,Bayrampaşa,20414,1237,406.090209960938,18.98157688257451,0.0043154942073525,0.0043052702678083,4.652590489107585,22.0,4.1,1.0,0.0091367458222474,0.4698855951224448,0.6165611287114487,0.0040308471777071,0.0083118843904682,0.422104,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40204,Orta Mahallesi̇,Bayrampaşa,15180,1530,455.286553955078,17.880134767117937,0.0045292641048483,0.0044804304745328,2.4476546252308986,31.0,4.2,1.0,0.0163918344364014,0.5973780763824365,0.4874368662596379,0.0022586109542631,0.0107382491776387,0.435636,3,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6
40208,Yeni̇doğan Mahallesi̇,Bayrampaşa,17941,1603,385.053527065027,18.208985077059413,0.0047542695107006,0.0046632399996048,1.74839993168609,22.0,4.1,1.0,0.0157846266453602,0.5825773591284265,0.6717755195143648,0.002675436151831,0.0100984057013957,0.541451,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
40190,Yeni̇mahalle Mahallesi̇,Bakırköy,6328,493,527.567169189453,18.604434828162795,0.0048642206320715,0.004751643316743,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0390927567859622,0.8237161081384833,0.297723965382013,0.0021672385768466,0.0145019298230925,0.424516,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
191727,Cumhuri̇yet Mahallesi̇,Beykoz,1966,682,366.08447265625,18.96788276082296,0.0038076595316041,0.0038824659444087,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0001052958729112,0.0849143752026596,0.721563063894357,0.0,0.002140696475851,0.283444,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
40246,Göztepe Mahallesi̇,Beykoz,9388,1040,392.929153442383,19.27183194919543,0.0038076595316041,0.0038824659444087,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.000926128122926,0.1835890036452005,0.651104584140727,0.0014608314565706,0.0032255493133406,0.283714,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
40237,Gümüşsuyu Mahallesi̇,Beykoz,12996,3151,475.792707394718,19.48531618230989,0.0043212677275496,0.0043100206783058,4.249471375818883,23.0,4.1,1.0,0.0011150213935095,0.1213389411758808,0.4336149412212127,0.0026381743833267,0.0028197672640996,0.294641,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
40251,Merkez Mahallesi̇,Beykoz,5819,1212,403.366729736328,19.81658698922212,0.0038076595316041,0.0038824659444087,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,3.557513080315735e-05,0.0457454615449394,0.6237093707707926,0.0,0.0011113399926479,0.246239,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,0.9047619047619049,0.21904761904761907,0.9047619047619049,0.09523809523809525,0.0,0.0,0.0,0.21904761904761907
40275,Ci̇hangi̇r Mahallesi̇,Beyoğlu,3212,477,494.665382385254,19.81873577069184,0.0043466537836957,0.0043308949753408,3.8739650114350175,21.0,4.1,1.0,0.0008378430634702,0.1478999977074211,0.384080361193559,0.0,0.0079575350712972,0.248884,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,0.6363636363636364,0.32727272727272727,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.32727272727272727
40874,Cumhuri̇yet Mahallesi̇,Beylikdüzü,26003,350,366.08447265625,20.14031784199489,0.0049190573294288,0.0047959685031053,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0082874731867653,0.3678180871376497,0.721563063894357,0.0031644700336774,0.0041489099703982,0.553467,4,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1.0,0.8,0.0,0.0,0.0,1.0,0.0,0.8
40252,Yaliköy Mahallesi̇,Beykoz,5234,1328,425.915802001953,19.922254044219844,0.0038305615087815,0.0039021131049019,5.291442246268454,9.0,3.1,0.0,0.0030454527766631,0.1403845942701548,0.5645254540631155,0.0,0.003235973651646,0.190016,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.2
40261,Yavuz Seli̇m Mahallesi̇,Beykoz,5516,1411,439.732067871094,19.46698575946533,0.0038076595316041,0.0038824659444087,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0,0.09926992653625,0.5282622890522468,0.0124313684864808,0.0021214624283841,0.219694,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.2
40903,Atatürk Mahallesi̇,Çatalca,1443,645,409.523655863353,18.980532199248888,0.0037739590644057,0.0038533899220958,2.733776446698239,29.464921465968587,3.9854450261780094,1.130890052356021,0.0,0.0238774760518805,0.6075494596762389,0.0,0.0166457848577053,0.220744,1,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.2
191821,Başak Mahallesi̇,Çatalca,422,210,369.679666763697,18.37886600905488,0.0041618502571818,0.004178438508503,0.9780103642606096,68.0,3.8,0.0,0.0,0.0352586356535323,0.7121268588879344,0.0,0.0452434010231945,0.350195,2,0.0051,0.0143,0.0554,0.0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.4
