mah_id,ilce_adi,mahalle_adi,centroid_lon,centroid_lat,X,Y,xcoord,ycoord,lon,lat,city,toplam_nufus,toplam_bina,vs30_mean,rjb_distance_km,pga_scenario_mw72,pga_scenario_mw75,earthquake_min_distance_km,earthquake_count_10km,max_magnitude_nearby_20km,strong_earthquakes_20km,insan_etkisi,bina_etkisi,zemin_etkisi,altyapi_etkisi,barinma_etkisi,risk_score,risk_class_5,AUC_ge_2,AUC_ge_3,AUC_ge_4,AUC_ge_5,Macro_Ordinal_AUC,QWK,Macro_F1,Spearman_rho,Best_thresholds,Threshold_percentiles,ml_predicted_class,ml_confidence,ml_risk_score,ml_proba_class_1,ml_proba_class_2,ml_proba_class_3,ml_proba_class_4,ml_proba_class_5,ml_ensemble_score
"191739",Beykoz,Zerzavatçi Mahallesi̇,29.1621963679793,41.1325147028683,29.1621963679793,41.1325147028683,29.1621963679793,41.1325147028683,29.1621963679793,41.1325147028683,Istanbul,1082,286,449.962295532227,23.2973431621052,0.0037716914369543,0.003852580507914,4.57238478252084,4,3.1,0,0,0.0817408593836297,0.501411297815677,0,0.0020871332215299,0.12702,1,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1,0.2,1,0,0,0,0,0.2
"40869",Beylikdüzü,Adnan Kahveci̇ Mahallesi̇,28.6284493189862,40.9989430887046,28.6284493189862,40.9989430887046,28.6284493189862,40.9989430887046,28.6284493189862,40.9989430887046,Istanbul,110707,1618,423.469207763672,40.0258518260787,0.0047964901436472,0.0046973721309337,1.15047333147587,28,3.8,0,0.0058247572632013,0.464052458144778,0.570946961250205,0.0025395219556383,0.0057440866072289,0.580391,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.982142857142857,0.796428571428571,0,0,0.0178571428571428,0.982142857142857,0,0.796428571428571
"40875",Beylikdüzü,Bariş Mahallesi̇,28.6500847922848,40.9989726343144,28.6500847922848,40.9989726343144,28.6500847922848,40.9989726343144,28.6500847922848,40.9989726343144,Istanbul,56311,802,432.972053527832,11.8441430867414,0.0048059147321637,0.0047049839867805,1.36749112537696,27,3.8,0,0.0089332172635698,0.42451397326853,0.546005108850835,0.0025572268295714,0.0059863852133392,0.500099,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"40877",Beylikdüzü,Büyükşehi̇r Mahallesi̇,28.646344848044,41.0072372338747,28.646344848044,41.0072372338747,28.646344848044,41.0072372338747,28.646344848044,41.0072372338747,Istanbul,2128,239,408.632835275399,24.2725559560395,0.0047489056540158,0.0046588999419963,0.527494426234861,25,3.8,0,0.0696524282325178,0.363172798771715,0.609887571455646,0.0064446831364124,0.0519033510929642,0.443981,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40874",Beylikdüzü,Cumhuri̇yet Mahallesi̇,28.6385934676817,41.0103096118869,28.6385934676817,41.0103096118869,28.6385934676817,41.0103096118869,28.6385934676817,41.0103096118869,Istanbul,26003,350,366.08447265625,20.1403178419949,0.0049190573294288,0.0047959685031053,2.73377644669824,29.4649214659686,3.98544502617801,1.13089005235602,0.0082874731867653,0.36781808713765,0.721563063894357,0.0031644700336774,0.0041489099703982,0.553467,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"40870",Beylikdüzü,Dereağzi Mahallesi̇,28.6177657680137,40.9743127114063,28.6177657680137,40.9743127114063,28.6177657680137,40.9743127114063,28.6177657680137,40.9743127114063,Istanbul,20733,2161,470.761895073785,24.9379632629623,0.0050198508740843,0.0048770797520316,1.40055452420686,30,4.5,1,0.0078778864789118,0.675938556190234,0.446819173034685,0.0228207619323232,0.0088375284243086,0.537616,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"40867",Beylikdüzü,Gürpinar Mahallesi̇,28.6030168294078,40.9861930933671,28.6030168294078,40.9861930933671,28.6030168294078,40.9861930933671,28.6030168294078,40.9861930933671,Istanbul,20753,1463,505.462188720703,20.5089990429932,0.0048958070028431,0.0047774557841598,1.51211910299125,23,4.5,1,0.0111421025115583,0.650337943057135,0.355742286822302,0.0085908405669404,0.011870939907196,0.462646,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"40873",Beylikdüzü,Kavakli Mahallesi̇,28.6447181146651,40.9804005039829,28.6447181146651,40.9804005039829,28.6447181146651,40.9804005039829,28.6447181146651,40.9804005039829,Istanbul,63026,1544,463.33783976237,28.2202361060094,0.0049682455082603,0.0048356866716672,3.01312434944303,28,3.8,0,0.0050844745049701,0.597728871687684,0.466304882513465,0.0060927236378637,0.0047459652412974,0.533884,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"40893",Beylikdüzü,Marmara Mahallesi̇,28.6691823480665,40.9723386634719,28.6691823480665,40.9723386634719,28.6691823480665,40.9723386634719,28.6691823480665,40.9723386634719,Istanbul,31737,997,497.818344116211,15.4245454999008,0.0050636615860443,0.0049121621957956,2.20760737435722,40,4,1,0.0106646534595185,0.609139081887217,0.37580487108606,0.0082103358405466,0.0081053158961472,0.493548,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"40876",Beylikdüzü,Sahi̇l Mahallesi̇,28.6456960998252,40.9686288364786,28.6456960998252,40.9686288364786,28.6456960998252,40.9686288364786,28.6456960998252,40.9686288364786,Istanbul,7498,646,475.664135742188,21.5174554196307,0.0050912101159332,0.0049341950797914,3.62051919762805,35,4.5,2,0.0104085630402943,0.690885870239891,0.433952399626803,0.017376062188012,0.0093640864937051,0.523568,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"40857",Esenyurt ,Örnek Mahallesi,28.6730632856456,41.0400241822673,28.6730632856456,41.0400241822673,28.6730632856456,41.0400241822673,28.6730632856456,41.0400241822673,Istanbul,20222,1263,399.963857014974,27.4777202056782,0.0043650208129959,0.0043459843926413,1.37600372654408,9,4.2,2,0.0068587592580453,0.436121685623826,0.632640795236289,0.0006781864164912,0.0080202467838777,0.42422,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40299",Beyoğlu,Arap Cami̇ Mahallesi̇,28.9712237087409,41.0235272581067,28.9712237087409,41.0235272581067,28.9712237087409,41.0235272581067,28.9712237087409,41.0235272581067,Istanbul,97,488,305.741358101662,16.0008799974627,0.0044199598761626,0.0043910533895154,3.14651632993878,20,4.1,1,0.0128048465655818,0.510695326972492,0.879943941990389,0.141384388807069,0.0126988461801051,0.538173,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"40281",Beyoğlu,Asmali Mesci̇t Mahallesi̇,28.9749493912035,41.0310425972066,28.9749493912035,41.0310425972066,28.9749493912035,41.0310425972066,28.9749493912035,41.0310425972066,Istanbul,417,340,406.83485148695,17.3809868650299,0.0043741255864847,0.0043534602867642,3.77325561732196,21,4.1,1,0.0034750163141606,0.166669644771639,0.61460668901063,0,0.0275699969825464,0.348244,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40300",Beyoğlu,Bedretti̇n Mahallesi̇,28.9688607647816,41.0289380796419,28.9688607647816,41.0289380796419,28.9688607647816,41.0289380796419,28.9688607647816,41.0289380796419,Istanbul,576,251,354.136472590782,16.8156574146342,0.0043948389658813,0.004370457820584,3.22042940819976,21,4.1,1,0.0082660916342051,0.270527852139437,0.752922644118682,0,0.0400972682119205,0.426864,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40298",Beyoğlu,Bereketzade Mahallesi̇,28.9732622038253,41.0253250785666,28.9732622038253,41.0253250785666,28.9732622038253,41.0253250785666,28.9732622038253,41.0253250785666,Istanbul,391,298,313.390747070312,19.6027506890869,0.0044066082567984,0.0043801095232239,3.3761774816721,20,4.1,1,0.0026472082627055,0.310219201317817,0.859866805589732,0,0.0107637065767856,0.478047,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40291",Beyoğlu,Bostan Mahallesi̇,28.9762538804444,41.0388348305356,28.9762538804444,41.0388348305356,28.9762538804444,41.0388348305356,28.9762538804444,41.0388348305356,Istanbul,1852,437,432.101697631269,25.1533837335502,0.0043323316238369,0.0043191208672711,4.36040824567087,22,4.1,1,0.0255970173471264,0.466195005713873,0.548289507529478,0,0.0109743538397722,0.369705,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,0.964912280701754,0.407017543859649,0,0.964912280701754,0.0350877192982456,0,0,0.407017543859649
"40292",Beyoğlu,Bülbül Mahallesi̇,28.9798355454098,41.0391935647876,28.9798355454098,41.0391935647876,28.9798355454098,41.0391935647876,28.9798355454098,41.0391935647876,Istanbul,2789,742,401.279526425173,24.500166254052,0.0043246865050378,0.0043128330995012,4.62602631734761,22,4.1,1,0.003117422308365,0.206176535127222,0.629187594684585,0,0.0050790831530682,0.357971,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40301",Beyoğlu,Cami̇i̇kebi̇r Mahallesi̇,28.959388520187,41.0349533981836,28.959388520187,41.0349533981836,28.959388520187,41.0349533981836,28.959388520187,41.0349533981836,Istanbul,2498,670,400.599620713245,25.4248366028542,0.0043778214605731,0.004356494176612,3.04629841262719,23,4.1,1,0.033231259465001,0.555360348923668,0.630972124112218,0.0137252659270273,0.0074788307467165,0.432298,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40275",Beyoğlu,Ci̇hangi̇r Mahallesi̇,28.9852939884154,41.0330302690355,28.9852939884154,41.0330302690355,28.9852939884154,41.0330302690355,28.9852939884154,41.0330302690355,Istanbul,3212,477,494.665382385254,19.8187357706918,0.0043466537836957,0.0043308949753408,3.87396501143502,21,4.1,1,0.0008378430634702,0.147899997707421,0.384080361193559,0,0.0079575350712972,0.248884,1,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,0.636363636363636,0.327272727272727,0.363636363636364,0.636363636363636,0,0,0,0.327272727272727
"40283",Beyoğlu,Çatma Mesci̇t Mahallesi̇,28.971640758955,41.0320241200678,28.971640758955,41.0320241200678,28.971640758955,41.0320241200678,28.971640758955,41.0320241200678,Istanbul,2025,267,419.066173169504,29.2145203636134,0.0043729703773821,0.004352511900146,3.62486815781757,22,4.1,1,0.0034757517673488,0.234275806517673,0.58250348249474,0,0.0085667566020766,0.346917,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40293",Beyoğlu,Çukur Mahallesi̇,28.9780888910997,41.0372322749182,28.9780888910997,41.0372322749182,28.9780888910997,41.0372322749182,28.9780888910997,41.0372322749182,Istanbul,1862,394,426.773523502256,22.4448383064311,0.0043373743211736,0.0043232671961261,4.3739500899915,22,4.1,1,0.0040023741681893,0.214036026423078,0.562274216529512,0,0.0032525732495856,0.330523,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40269",Beyoğlu,Emekyemez Mahallesi̇,28.9703858152174,41.0260281623763,28.9703858152174,41.0260281623763,28.9703858152174,41.0260281623763,28.9703858152174,41.0260281623763,Istanbul,177,339,300.823526805054,25.0619107362244,0.0044080038283746,0.0043812536970996,3.17954828137564,20,4.1,1,0.0058477877441687,0.549884944999409,0.892851635682273,0,0.001739813671568,0.532604,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.982142857142857,0.796428571428571,0,0,0.0178571428571428,0.982142857142857,0,0.796428571428571
"40282",Beyoğlu,Evli̇ya Çelebi̇ Mahallesi̇,28.9731407568769,41.0304029306728,28.9731407568769,41.0304029306728,28.9731407568769,41.0304029306728,28.9731407568769,41.0304029306728,Istanbul,240,109,398.366363525391,18.4177197406826,0.0043712120620262,0.0043509391437304,2.73377644669824,29.4649214659686,3.98544502617801,1.13089005235602,0.0043127434613244,0.205781042727992,0.636833691534407,0,0.0196743929359823,0.363037,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,0.976331360946746,0.404733727810651,0,0.976331360946746,0.0236686390532544,0,0,0.404733727810651
"40262",Beyoğlu,Feti̇htepe Mahallesi̇,28.9568109671293,41.0485653540701,28.9568109671293,41.0485653540701,28.9568109671293,41.0485653540701,28.9568109671293,41.0485653540701,Istanbul,12380,1653,407.856855067872,24.20377582415,0.0043127972025002,0.0043030508104002,4.19430902673644,33,4.1,1,0.0035449497142518,0.20260853457648,0.611924264913722,0,0.0006218639334966,0.374878,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,0.82409904431503,0.564819808863006,0,0.17590095568497,0.82409904431503,0,0,0.564819808863006
"40276",Beyoğlu,Fi̇ruzağa Mahallesi̇,28.9806511696505,41.0302090993365,28.9806511696505,41.0302090993365,28.9806511696505,41.0302090993365,28.9806511696505,41.0302090993365,Istanbul,3684,521,449.771332075747,15.3008642238783,0.004368728625973,0.0043490291928107,3.72747288157018,20,4.1,1,0.002303875985854,0.194568114873957,0.501912514236885,0,0.0022848041647791,0.31036,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40278",Beyoğlu,Gümüşsuyu Mahallesi̇,28.9884208477452,41.0371713305002,28.9884208477452,41.0371713305002,28.9884208477452,41.0371713305002,28.9884208477452,41.0371713305002,Istanbul,1981,372,556.422676086426,21.2828926156813,0.0043712120620262,0.0043509391437304,2.73377644669824,29.4649214659686,3.98544502617801,1.13089005235602,0.0011494843753555,0.157003292439149,0.221987726807281,0,0.0042489745295539,0.186905,1,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",1,1,0.2,1,0,0,0,0,0.2
"40280",Beyoğlu,Haciahmet Mahallesi̇,28.9739657873903,41.042265048403,28.9739657873903,41.042265048403,28.9739657873903,41.042265048403,28.9739657873903,41.042265048403,Istanbul,15236,1084,432.351205907824,19.156403738165,0.004319263672312,0.0043083718822511,4.46791193691065,22,4.1,1,0.0043750172576943,0.321782538906799,0.547634630163192,0,0.001610206916696,0.36105,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,0.976331360946746,0.404733727810651,0,0.976331360946746,0.0236686390532544,0,0,0.404733727810651
"40285",Beyoğlu,Hacimi̇mi̇ Mahallesi̇,28.9783346757347,41.0268011736761,28.9783346757347,41.0268011736761,28.9783346757347,41.0268011736761,28.9783346757347,41.0268011736761,Istanbul,1150,353,342.306030604758,20.7172647430114,0.0043904364473359,0.0043668462616551,3.49255341761228,20,4.1,1,0.0099005589025186,0.52897142699789,0.783973672953391,0,0.0028563201842787,0.483195,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.982142857142857,0.796428571428571,0,0,0.0178571428571428,0.982142857142857,0,0.796428571428571
"40304",Beyoğlu,Halicioğlu Mahallesi̇,28.9499090080086,41.0489735132736,28.9499090080086,41.0489735132736,28.9499090080086,41.0489735132736,28.9499090080086,41.0489735132736,Istanbul,12348,641,496.025793096718,29.6290082026895,0.0043180320763228,0.0043073585449985,4.04263042897392,36,4.1,1,0.0058509133838764,0.327714991953263,0.380509729404939,0,0.0151379851846131,0.296095,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40272",Beyoğlu,Hüseyi̇nağa Mahallesi̇,28.9785036357725,41.0350215979589,28.9785036357725,41.0350215979589,28.9785036357725,41.0350215979589,28.9785036357725,41.0350215979589,Istanbul,472,287,430.967555796637,19.1627537126493,0.004347814326859,0.0043318487486748,4.26073727172052,23,4.1,1,0.0030700885656885,0.164976016189601,0.551266257751609,0,0.0184855202604108,0.318107,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40279",Beyoğlu,İsti̇klal Mahallesi̇,28.969239064356,41.0416502924178,28.969239064356,41.0416502924178,28.969239064356,41.0416502924178,28.969239064356,41.0416502924178,Istanbul,5077,1151,404.332304634694,17.2015285957512,0.0043712120620262,0.0043509391437304,2.73377644669824,29.4649214659686,3.98544502617801,1.13089005235602,0.0130885860256227,0.460667093857842,0.621175053452247,0.0027012577731506,0.0009098296824922,0.415428,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40267",Beyoğlu,Kadimehmet Efendi̇ Mahallesi̇,28.9638710288013,41.0343709849009,28.9638710288013,41.0343709849009,28.9638710288013,41.0343709849009,28.9638710288013,41.0343709849009,Istanbul,8957,527,350.080883087401,13.6302023024582,0.0044682099967728,0.0044305542529188,2.03507761763254,19,4.1,1,0.0048303497157537,0.26687375063693,0.763567235991073,0,0.0006990721674638,0.454309,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"40270",Beyoğlu,Kalyoncu Kulluğu Mahallesi̇,28.9756536819239,41.0367812683294,28.9756536819239,41.0367812683294,28.9756536819239,41.0367812683294,28.9756536819239,41.0367812683294,Istanbul,2346,418,420.047595224373,12.0939657125934,0.0043436067995424,0.0043283906491406,4.17971512660111,22,4.1,1,0.0061768192796462,0.247377286970879,0.579927571589572,0,0.0034128825731271,0.347949,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"40271",Beyoğlu,Kamer Hatun Mahallesi̇,28.9752015613048,41.0349326643177,28.9752015613048,41.0349326643177,28.9752015613048,41.0349326643177,28.9752015613048,41.0349326643177,Istanbul,667,248,418.686218261719,12.3686689956858,0.0043534964156562,0.0043365178366509,4.02835950477035,23,4.1,1,0.0090005080931988,0.196413348097048,0.583500739470554,0,0.0060019659044649,0.340174,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,1,0.8,0,0,0,1,0,0.8
"40264",Beyoğlu,Kaptanpaşa Mahallesi̇,28.9638048782933,41.0423039631225,28.9638048782933,41.0423039631225,28.9638048782933,41.0423039631225,28.9638048782933,41.0423039631225,Istanbul,18800,1300,421.77330287304,13.4613591562851,0.0043712120620262,0.0043509391437304,2.73377644669824,29.4649214659686,3.98544502617801,1.13089005235602,0.0039750648243526,0.26093560145808,0.575398155188871,0.0007294832826747,0.0026044455403691,0.379099,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.982142857142857,0.796428571428571,0,0,0.0178571428571428,0.982142857142857,0,0.796428571428571
"40274",Beyoğlu,Kati̇pmustafa Çelebi̇ Mahallesi̇,28.9829851677164,41.0344976825766,28.9829851677164,41.0344976825766,28.9829851677164,41.0344976825766,28.9829851677164,41.0344976825766,Istanbul,728,365,460.676116943359,27.0332384466425,0.0043429206265144,0.0043278266388505,4.09257006072547,23,4.1,1,0.0019904969821497,0.144975781887182,0.473291031644727,0,0.0033840331853576,0.28159,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40302",Beyoğlu,Keçeci̇ Pi̇ri̇ Mahallesi̇,28.9554422891458,41.040724659213,28.9554422891458,41.040724659213,28.9554422891458,41.040724659213,28.9554422891458,41.040724659213,Istanbul,13602,1486,457.164281250897,27.9372036328905,0.0043533124053811,0.0043363666483946,3.37525358532781,28,4.1,1,0.0048701470052891,0.273238766355568,0.482508448160375,0.0050412754426869,0.0008905001309702,0.337148,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40297",Beyoğlu,Kemankeş Karamustafapaşa Mahallesi̇,28.9785892520897,41.0240529433406,28.9785892520897,41.0240529433406,28.9785892520897,41.0240529433406,28.9785892520897,41.0240529433406,Istanbul,115,314,359.826452617747,23.417534617953,0.0043712120620262,0.0043509391437304,2.73377644669824,29.4649214659686,3.98544502617801,1.13089005235602,0.0990055890251869,0.743323904311552,0.737988313339247,0.119254658385093,0.0035704002303484,0.519469,4,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",4,0.964912280701754,0.792982456140351,0,0,0.0350877192982456,0.964912280701754,0,0.792982456140351
"40296",Beyoğlu,Kiliçali̇ Paşa Mahallesi̇,28.9840671619624,41.0284157301461,28.9840671619624,41.0284157301461,28.9840671619624,41.0284157301461,28.9840671619624,41.0284157301461,Istanbul,2136,340,437.077825941092,24.8107270368282,0.0043724038615802,0.0043520467942792,3.42372599045841,19,4.1,1,0.0012599025842071,0.180607176041741,0.535228803304221,0,0.0144169953121512,0.316675,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40277",Beyoğlu,Kocatepe Mahallesi̇,28.9834422670993,41.039943307768,28.9834422670993,41.039943307768,28.9834422670993,41.039943307768,28.9834422670993,41.039943307768,Istanbul,1395,584,406.090209960938,27.6914116299984,0.0043712120620262,0.0043509391437304,2.73377644669824,29.4649214659686,3.98544502617801,1.13089005235602,0.0044518642181413,0.175505896403069,0.616561128711449,0,0.0130242825607064,0.35348,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40266",Beyoğlu,Kulaksiz Mahallesi̇,28.9608476223812,41.037802532843,28.9608476223812,41.037802532843,28.9608476223812,41.037802532843,28.9608476223812,41.037802532843,Istanbul,8910,495,430.604670553804,23.1993118628773,0.0043597365783844,0.0043416442757261,3.38565017704159,26,4.1,1,0.0084105758006704,0.40566662984646,0.552218712457207,0,0.0073386551311496,0.375309,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,0.900473933649289,0.580094786729858,0,0.0995260663507108,0.900473933649289,0,0,0.580094786729858
"40288",Beyoğlu,Kuloğlu Mahallesi̇,28.9802696729179,41.0329413653923,28.9802696729179,41.0329413653923,28.9802696729179,41.0329413653923,28.9802696729179,41.0329413653923,Istanbul,1357,398,449.570830668638,27.5766917472316,0.0043551715573484,0.0043378941308857,4.02179769115527,22,4.1,1,0.0018306118155658,0.162572430805302,0.502438764649244,0,0.007715695413041,0.298827,2,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",2,1,0.4,0,1,0,0,0,0.4
"40268",Beyoğlu,Küçük Pi̇yale Mahallesi̇,28.9676575083969,41.0369308867727,28.9676575083969,41.0369308867727,28.9676575083969,41.0369308867727,28.9676575083969,41.0369308867727,Istanbul,8394,613,413.698150892039,28.6644618140501,0.0043557370412243,0.0043383587107675,3.67521784703664,22,4.1,1,0.0082617244291275,0.429587075494699,0.596592779810921,0.0016338200755641,0.0024335420917179,0.393857,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
"40286",Beyoğlu,Müeyyetzade Mahallesi̇,28.9759977119369,41.0248659221314,28.9759977119369,41.0248659221314,28.9759977119369,41.0248659221314,28.9759977119369,41.0248659221314,Istanbul,465,289,313.390747070312,25.4741761817869,0.0044042030715972,0.0043781374581431,3.4213396657378,20,4.1,1,0.0022259321090706,0.201615954794469,0.859866805589732,0,0.0055187637969094,0.458321,3,0.0051,0.0143,0.0554,0,0.0187,0.9311,0.7999,0.9235,0.2511,"20.94240837696335, 51.204188481675395, 80.6282722513089, 91.62303664921467",3,1,0.6,0,0,1,0,0,0.6
